timestamp,T2M,T2MDEW,RH2M,QV2M,TS,PS,WS10M,WS50M,WD10M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DWN
2019-06-27 21:00:00,25.64,16.54,57.15,11.87,24.82,99.33,6.22,8.55,0.6,0.0,0.0,365.95,0.0,0.0
2019-06-27 22:00:00,24.66,16.07,58.77,11.51,24.07,99.34,5.67,7.93,1.6,0.0,0.0,367.42,0.0,0.0
2019-06-27 23:00:00,23.91,16.12,61.73,11.56,23.52,99.32,5.18,7.33,1.2,0.0,0.0,368.9,0.0,0.0
2019-06-28 00:00:00,23.25,16.44,65.54,11.8,23.06,99.3,4.89,6.94,1.2,0.0,0.0,359.8,0.0,0.0
2019-06-28 01:00:00,22.63,16.78,69.56,12.07,22.64,99.26,4.66,6.61,1.5,0.0,0.0,349.88,0.0,0.0
2019-06-28 02:00:00,22.01,17.06,73.58,12.3,22.22,99.23,4.42,6.26,1.7,0.0,0.0,353.73,0.0,0.0
2019-06-28 03:00:00,21.42,17.29,77.3,12.47,21.82,99.2,4.24,5.96,1.5,0.0,0.0,343.7,0.0,0.0
2019-06-28 04:00:00,20.9,17.48,80.82,12.63,21.48,99.19,4.31,5.96,1.6,0.0,0.0,340.85,0.0,0.0
2019-06-28 05:00:00,21.09,17.51,80.01,12.65,22.29,99.19,4.88,5.89,4.1,0.0,61.67,342.17,25.68,61.58
2019-06-28 06:00:00,22.54,17.32,72.3,12.49,24.57,99.18,5.17,5.85,9.4,0.0,229.82,347.05,101.52,229.48
2019-06-28 07:00:00,25.06,16.99,60.79,12.22,27.36,99.16,5.65,6.48,17.9,0.0,423.05,357.4,190.13,422.67
2019-06-28 08:00:00,27.74,16.59,50.66,11.93,30.19,99.13,5.74,6.7,21.8,0.0,610.65,368.42,275.78,610.3
2019-06-28 09:00:00,30.02,16.0,42.83,11.51,32.66,99.1,5.36,6.5,19.2,0.0,771.3,373.67,348.6,771.05
2019-06-28 10:00:00,31.68,15.68,38.18,11.28,34.58,99.08,5.02,6.24,9.7,0.0,891.58,378.3,402.53,891.3
2019-06-28 11:00:00,32.78,15.37,35.15,11.05,35.68,99.07,5.21,6.53,0.3,0.0,961.5,382.42,433.35,960.62
2019-06-28 12:00:00,33.38,14.78,32.73,10.64,36.09,99.05,5.64,7.13,356.7,0.0,985.17,384.08,445.42,984.03
2019-06-28 13:00:00,33.67,14.02,30.72,10.15,35.96,99.03,6.02,7.73,357.1,0.0,941.38,384.27,425.58,940.28
2019-06-28 14:00:00,33.64,13.54,29.87,9.85,35.37,99.01,6.28,8.16,359.5,0.0,843.72,387.15,381.63,842.67
2019-06-28 15:00:00,33.3,13.44,30.28,9.8,34.31,99.0,6.44,8.47,2.7,0.0,700.7,380.05,316.8,699.7
2019-06-28 16:00:00,32.67,13.48,31.43,9.82,32.83,98.99,6.55,8.78,6.9,0.0,523.17,376.27,235.95,522.22
2019-06-28 17:00:00,31.68,13.9,34.12,10.08,30.89,99.0,6.51,9.06,9.8,0.0,327.6,369.52,146.25,326.77
2019-06-28 18:00:00,30.01,15.02,40.25,10.81,28.4,99.05,5.96,9.15,10.3,0.0,137.55,364.48,59.07,137.07
2019-06-28 19:00:00,27.62,15.9,48.88,11.43,25.76,99.1,5.35,9.04,8.9,0.0,11.02,357.85,4.3,11.0
2019-06-28 20:00:00,26.19,16.44,54.96,11.81,24.74,99.17,5.28,8.67,6.5,0.0,0.0,360.02,0.0,0.0
2019-06-28 21:00:00,25.39,17.18,60.41,12.38,24.28,99.22,5.5,8.66,7.9,0.0,0.0,349.73,0.0,0.0
2019-06-28 22:00:00,24.77,18.29,67.16,13.27,23.95,99.22,5.37,8.15,10.3,0.0,0.0,345.52,0.0,0.0
2019-06-28 23:00:00,24.08,19.37,74.95,14.22,23.53,99.2,5.05,7.55,11.3,0.0,0.0,344.23,0.0,0.0
2019-06-29 00:00:00,23.41,20.13,81.79,14.91,23.14,99.22,5.06,7.32,8.8,0.0,0.0,342.35,0.0,0.0
2019-06-29 01:00:00,22.97,20.56,86.26,15.31,22.91,99.25,5.57,7.74,9.5,0.0,0.0,340.55,0.0,0.0
2019-06-29 02:00:00,22.6,20.58,88.24,15.31,22.72,99.27,6.0,8.08,18.4,0.0,0.0,344.75,0.0,0.0
2019-06-29 03:00:00,22.18,20.29,88.94,15.04,22.42,99.28,6.14,8.09,22.7,0.0,0.0,338.15,0.0,0.0
2019-06-29 04:00:00,21.82,19.73,87.93,14.54,22.15,99.29,5.89,7.83,24.6,0.0,0.0,337.35,0.0,0.0
2019-06-29 05:00:00,22.03,18.87,82.21,13.76,22.85,99.31,6.18,7.66,26.7,0.0,65.47,340.55,27.1,64.82
2019-06-29 06:00:00,23.31,17.56,70.04,12.66,24.73,99.33,7.28,8.78,34.3,0.0,239.27,346.25,105.55,235.65
2019-06-29 07:00:00,25.18,16.52,58.66,11.85,26.89,99.37,8.09,9.7,38.3,0.0,434.88,353.62,194.5,427.23
2019-06-29 08:00:00,27.16,15.69,49.53,11.24,29.16,99.39,8.58,10.41,38.9,0.0,621.4,363.92,279.41,611.17
2019-06-29 09:00:00,28.81,14.64,42.05,10.5,31.01,99.4,8.8,10.85,37.7,0.0,782.92,365.02,354.48,777.4
2019-06-29 10:00:00,30.19,13.52,36.15,9.77,32.5,99.4,8.87,11.1,34.1,0.0,903.5,367.3,409.48,900.05
2019-06-29 11:00:00,31.26,12.73,32.31,9.28,33.58,99.38,8.79,11.17,29.8,0.0,971.9,374.77,439.53,967.22
2019-06-29 12:00:00,31.85,12.68,31.18,9.26,34.1,99.38,8.77,11.22,25.4,0.0,984.38,376.65,445.72,981.53
2019-06-29 13:00:00,32.02,13.37,32.33,9.7,34.04,99.37,8.99,11.47,21.5,0.0,940.78,380.75,418.57,922.9
2019-06-29 14:00:00,31.78,14.09,34.32,10.16,33.41,99.37,9.39,11.93,18.9,0.0,843.38,382.45,379.17,836.72
2019-06-29 15:00:00,31.15,14.4,36.21,10.34,32.22,99.41,9.98,12.61,17.5,0.0,700.6,371.27,314.05,693.78
2019-06-29 16:00:00,30.13,14.57,38.77,10.44,30.6,99.47,10.45,13.15,17.6,0.0,523.3,365.17,234.0,518.92
2019-06-29 17:00:00,28.83,14.37,41.22,10.29,28.68,99.53,10.51,13.27,18.4,0.0,328.05,356.25,145.06,325.52
2019-06-29 18:00:00,27.23,14.33,45.13,10.26,26.53,99.57,10.11,12.9,19.5,0.0,138.38,347.23,58.75,137.45
2019-06-29 19:00:00,25.42,14.64,51.22,10.46,24.51,99.63,9.3,12.17,19.5,0.0,11.1,337.3,4.32,11.07
2019-06-29 20:00:00,24.05,14.58,55.42,10.42,23.49,99.7,9.29,12.1,22.7,0.0,0.0,337.05,0.0,0.0
2019-06-29 21:00:00,22.91,14.23,58.04,10.18,22.64,99.77,9.14,11.76,27.5,0.0,0.0,320.6,0.0,0.0
2019-06-29 22:00:00,21.86,13.91,60.55,9.96,21.85,99.78,8.5,10.97,30.5,0.0,0.0,318.33,0.0,0.0
2019-06-29 23:00:00,21.02,13.71,62.99,9.84,21.17,99.79,8.0,10.43,32.5,0.0,0.0,312.62,0.0,0.0
2019-06-30 00:00:00,20.27,13.54,65.23,9.73,20.53,99.78,7.56,10.01,32.6,0.0,0.0,306.88,0.0,0.0
2019-06-30 01:00:00,19.63,13.48,67.53,9.68,19.98,99.79,7.19,9.7,31.8,0.0,0.0,301.5,0.0,0.0
2019-06-30 02:00:00,19.15,13.38,69.15,9.62,19.56,99.8,7.01,9.61,30.9,0.0,0.0,309.88,0.0,0.0
2019-06-30 03:00:00,18.75,13.17,69.96,9.49,19.2,99.81,6.92,9.55,29.8,0.0,0.0,304.6,0.0,0.0
2019-06-30 04:00:00,18.35,13.0,70.93,9.38,18.89,99.84,6.86,9.52,30.7,0.0,0.0,301.62,0.0,0.0
2019-06-30 05:00:00,18.53,12.9,69.63,9.31,19.7,99.87,7.26,9.3,30.8,0.0,66.2,301.3,26.25,66.18
2019-06-30 06:00:00,19.98,12.35,61.39,8.98,21.88,99.9,8.02,9.71,32.3,0.0,244.15,304.33,104.58,244.1
2019-06-30 07:00:00,22.1,10.3,47.15,7.85,24.28,99.91,8.98,10.92,37.3,0.0,445.2,310.0,194.45,445.1
2019-06-30 08:00:00,24.25,8.49,36.73,6.96,26.57,99.91,9.73,11.93,40.4,0.0,637.85,317.83,280.3,637.7
2019-06-30 09:00:00,26.12,7.93,31.68,6.71,28.6,99.89,10.07,12.4,39.5,0.0,801.65,322.08,353.18,801.45
2019-06-30 10:00:00,27.59,8.29,29.79,6.88,30.21,99.88,10.03,12.37,36.2,0.0,923.92,328.83,407.1,923.72
2019-06-30 11:00:00,28.69,9.23,29.76,7.33,31.36,99.87,9.87,12.2,32.1,0.0,990.75,336.6,437.93,990.53
2019-06-30 12:00:00,29.37,10.11,30.31,7.77,31.96,99.85,9.84,12.21,28.7,0.0,953.37,342.63,393.76,869.15
2019-06-30 13:00:00,29.69,10.88,31.31,8.18,31.99,99.83,9.97,12.43,26.5,0.0,961.2,348.65,429.9,960.97
2019-06-30 14:00:00,29.53,11.41,32.68,8.46,31.4,99.83,10.2,12.7,26.0,0.0,858.55,359.12,385.2,858.0
2019-06-30 15:00:00,29.04,11.71,34.29,8.63,30.39,99.83,10.36,12.89,25.5,0.0,713.85,353.02,320.67,713.35
2019-06-30 16:00:00,28.38,11.71,35.63,8.63,29.06,99.85,10.41,13.0,25.6,0.0,535.08,348.62,239.92,534.8
2019-06-30 17:00:00,27.44,11.46,36.99,8.48,27.35,99.86,10.52,13.25,25.9,0.0,337.25,341.88,149.61,336.8
2019-06-30 18:00:00,26.07,11.38,39.88,8.43,25.33,99.9,10.37,13.36,26.1,0.0,143.43,336.48,61.12,143.07
2019-06-30 19:00:00,24.42,11.48,44.27,8.48,23.42,99.95,9.97,13.26,25.7,0.0,11.57,328.8,4.37,11.55
2019-06-30 20:00:00,23.04,11.76,49.05,8.64,22.35,100.02,9.35,12.29,26.4,0.0,0.0,330.73,0.0,0.0
2019-06-30 21:00:00,21.97,12.13,53.57,8.84,21.58,100.06,8.68,11.49,27.6,0.0,0.0,317.95,0.0,0.0
2019-06-30 22:00:00,21.21,12.43,57.26,9.02,21.0,100.06,8.2,10.97,30.6,0.0,0.0,311.0,0.0,0.0
2019-06-30 23:00:00,20.58,12.65,60.44,9.16,20.46,100.06,7.56,10.31,33.5,0.0,0.0,307.77,0.0,0.0
2019-07-01 00:00:00,19.97,12.82,63.44,9.26,19.95,100.06,6.96,9.73,35.6,0.0,0.0,304.52,0.0,0.0
2019-07-01 01:00:00,19.34,12.99,66.67,9.36,19.44,100.05,6.56,9.23,35.8,0.0,0.0,301.35,0.0,0.0
2019-07-01 02:00:00,18.5,13.23,71.45,9.52,18.85,100.05,6.12,8.6,33.1,0.0,0.0,305.65,0.0,0.0
2019-07-01 03:00:00,17.86,13.37,75.0,9.6,18.41,100.04,6.04,8.46,33.3,0.0,0.0,296.65,0.0,0.0
2019-07-01 04:00:00,17.34,13.35,77.43,9.59,18.04,100.05,5.89,8.3,34.7,0.0,0.0,294.45,0.0,0.0
2019-07-01 05:00:00,17.53,13.34,76.42,9.58,18.94,100.04,6.24,7.83,35.9,0.0,68.07,295.8,27.02,68.05
2019-07-01 06:00:00,18.99,13.07,68.5,9.41,21.27,100.04,6.84,8.07,38.8,0.0,249.9,300.73,107.4,249.82
2019-07-01 07:00:00,21.56,11.77,53.73,8.65,24.07,100.03,7.64,9.08,47.6,0.0,452.8,309.0,198.15,452.67
2019-07-01 08:00:00,24.06,9.91,40.86,7.65,26.74,100.01,7.83,9.37,51.0,0.0,646.6,318.98,284.3,646.42
2019-07-01 09:00:00,26.3,8.62,32.81,7.02,29.1,99.97,7.79,9.43,51.9,0.0,810.83,326.75,357.05,810.67
2019-07-01 10:00:00,28.28,8.12,28.25,6.79,31.13,99.91,7.55,9.34,52.1,0.0,931.95,335.08,410.8,931.8
2019-07-01 11:00:00,29.85,8.45,26.43,6.96,32.71,99.85,7.07,9.07,51.4,0.0,1000.88,342.95,441.65,1000.75
2019-07-01 12:00:00,30.98,9.05,25.82,7.26,33.79,99.78,6.46,8.58,49.9,0.0,1021.25,348.75,452.75,1020.95
2019-07-01 13:00:00,31.73,9.32,25.23,7.41,34.31,99.71,5.92,7.96,47.2,0.0,974.2,353.48,432.5,973.88
2019-07-01 14:00:00,32.16,9.54,25.04,7.54,34.21,99.65,5.5,7.38,42.1,0.0,873.42,359.2,388.12,872.95
2019-07-01 15:00:00,32.22,9.83,25.47,7.7,33.53,99.61,5.3,7.05,35.0,0.0,726.12,355.48,322.9,725.58
2019-07-01 16:00:00,31.84,10.26,26.82,7.94,32.14,99.57,5.43,7.22,26.7,0.0,544.22,353.73,241.65,543.7
2019-07-01 17:00:00,30.83,11.49,30.68,8.58,30.05,99.56,5.67,7.81,19.0,0.0,343.3,349.3,151.1,342.9
2019-07-01 18:00:00,28.7,13.76,40.03,9.91,27.15,99.58,5.83,8.85,13.7,0.0,146.0,344.92,61.92,145.82
2019-07-01 19:00:00,26.07,14.12,47.74,10.13,24.39,99.63,6.3,9.77,17.5,0.0,11.82,337.95,4.39,11.8
2019-07-01 20:00:00,24.39,14.18,52.95,10.16,23.24,99.7,6.59,9.64,22.9,0.0,0.0,338.85,0.0,0.0
2019-07-01 21:00:00,23.03,14.31,57.99,10.25,22.35,99.73,6.38,9.07,28.5,0.0,0.0,328.85,0.0,0.0
2019-07-01 22:00:00,21.97,14.36,62.09,10.29,21.56,99.72,5.6,8.1,35.8,0.0,0.0,324.27,0.0,0.0
2019-07-01 23:00:00,21.13,14.26,64.91,10.22,20.87,99.71,4.76,7.18,42.9,0.0,0.0,320.0,0.0,0.0
2019-07-02 00:00:00,20.37,14.11,67.41,10.13,20.28,99.68,4.42,6.79,49.0,0.0,0.0,315.85,0.0,0.0
2019-07-02 01:00:00,19.68,14.05,70.14,10.1,19.77,99.67,4.3,6.61,52.7,0.0,0.0,312.52,0.0,0.0
2019-07-02 02:00:00,19.05,14.0,72.64,10.06,19.33,99.65,4.24,6.52,54.2,0.0,0.0,316.1,0.0,0.0
2019-07-02 03:00:00,18.5,13.86,74.65,9.99,18.94,99.63,4.2,6.47,55.5,0.0,0.0,306.8,0.0,0.0
2019-07-02 04:00:00,18.04,13.68,75.92,9.87,18.6,99.63,4.11,6.35,56.6,0.0,0.0,304.7,0.0,0.0
2019-07-02 05:00:00,18.64,13.54,72.53,9.79,19.86,99.64,4.37,6.04,58.3,0.0,67.22,307.05,27.0,67.15
2019-07-02 06:00:00,20.48,13.08,62.92,9.52,22.67,99.65,4.41,4.87,58.5,0.0,248.7,313.25,108.08,248.5
2019-07-02 07:00:00,23.24,13.19,53.44,9.57,26.19,99.64,3.64,3.95,54.0,0.0,450.45,327.17,199.24,450.2
2019-07-02 08:00:00,27.45,11.9,38.4,8.83,29.98,99.62,3.81,4.84,66.3,0.0,642.42,343.05,285.31,642.17
2019-07-02 09:00:00,29.64,11.98,33.88,8.85,32.64,99.6,3.39,4.56,67.7,0.0,805.7,351.52,358.05,805.42
2019-07-02 10:00:00,30.98,12.03,31.41,8.86,34.68,99.56,2.99,3.97,53.7,0.0,928.33,357.23,412.37,928.25
2019-07-02 11:00:00,32.02,11.82,29.19,8.74,36.13,99.51,2.72,3.52,34.7,0.0,998.53,359.33,443.43,998.5
2019-07-02 12:00:00,32.76,11.57,27.57,8.61,36.86,99.46,2.68,3.34,13.8,0.0,1013.03,357.48,450.55,1013.03
2019-07-02 13:00:00,33.19,11.5,26.8,8.58,36.83,99.4,2.89,3.47,355.8,0.0,966.38,367.88,430.6,966.25
2019-07-02 14:00:00,33.28,11.61,26.91,8.66,36.16,99.36,3.24,3.81,342.2,0.0,865.28,373.2,386.55,865.0
2019-07-02 15:00:00,33.06,11.92,27.79,8.84,34.87,99.32,3.71,4.4,331.4,0.0,719.38,369.83,321.87,719.0
2019-07-02 16:00:00,32.47,12.4,29.63,9.12,33.13,99.3,4.29,5.27,324.7,0.0,538.83,367.88,241.15,538.42
2019-07-02 17:00:00,31.46,13.39,33.38,9.71,30.94,99.28,4.68,6.25,322.2,0.0,339.58,363.4,151.08,339.25
2019-07-02 18:00:00,29.46,15.46,42.72,11.09,28.07,99.3,4.48,7.03,321.3,0.0,144.38,360.7,62.28,144.23
2019-07-02 19:00:00,26.86,16.33,52.48,11.71,25.26,99.35,4.29,7.41,325.0,0.0,11.57,352.25,4.38,11.55
2019-07-02 20:00:00,25.39,16.74,58.73,12.01,24.17,99.41,4.11,6.98,333.4,0.0,0.0,353.52,0.0,0.0
2019-07-02 21:00:00,24.28,16.96,63.67,12.18,23.33,99.45,3.72,6.19,342.6,0.0,0.0,343.98,0.0,0.0
2019-07-02 22:00:00,23.12,16.99,68.33,12.19,22.48,99.46,3.28,5.34,349.3,0.0,0.0,341.42,0.0,0.0
2019-07-02 23:00:00,22.02,17.0,73.05,12.19,21.68,99.46,2.9,4.66,352.5,0.0,0.0,338.27,0.0,0.0
2019-07-03 00:00:00,21.01,17.02,77.9,12.22,20.97,99.46,2.7,4.26,356.6,0.0,0.0,335.52,0.0,0.0
2019-07-03 01:00:00,20.03,17.12,83.28,12.3,20.36,99.45,2.62,4.02,2.4,0.0,0.0,332.75,0.0,0.0
2019-07-03 02:00:00,19.11,17.26,88.91,12.4,19.79,99.46,2.55,3.83,11.8,0.0,0.0,336.58,0.0,0.0
2019-07-03 03:00:00,18.44,17.42,93.85,12.55,19.29,99.48,2.47,3.67,22.4,0.0,0.0,326.7,0.0,0.0
2019-07-03 04:00:00,18.01,17.53,97.05,12.63,18.89,99.51,2.42,3.62,32.8,0.0,0.0,324.05,0.0,0.0
2019-07-03 05:00:00,18.99,17.47,90.93,12.58,20.53,99.53,2.57,3.51,44.8,0.0,65.57,325.92,27.03,65.18
2019-07-03 06:00:00,20.93,16.99,78.36,12.22,23.6,99.55,2.56,2.8,55.8,0.0,245.1,331.1,108.63,243.95
2019-07-03 07:00:00,23.91,15.63,59.9,11.19,27.34,99.56,1.86,2.08,59.3,0.0,444.4,344.42,199.95,443.1
2019-07-03 08:00:00,26.97,14.83,47.6,10.66,31.05,99.57,1.56,1.97,44.5,0.0,634.5,360.17,286.1,633.47
2019-07-03 09:00:00,30.53,12.87,34.57,9.51,34.52,99.56,1.52,2.1,24.9,0.0,796.05,370.95,358.95,795.3
2019-07-03 10:00:00,32.8,11.7,28.04,8.77,36.82,99.54,1.57,2.01,357.4,0.0,916.0,378.92,412.83,915.47
2019-07-03 11:00:00,34.03,11.88,26.22,8.79,37.87,99.51,2.1,2.34,331.2,0.0,983.92,386.2,443.77,983.53
2019-07-03 12:00:00,34.37,12.72,27.12,9.27,37.96,99.48,3.01,3.31,319.3,0.0,998.2,391.35,451.12,997.58
2019-07-03 13:00:00,34.36,13.44,28.44,9.72,37.48,99.44,3.89,4.42,315.4,0.0,953.25,393.88,431.22,951.55
2019-07-03 14:00:00,34.09,13.99,29.93,10.08,36.57,99.43,4.62,5.43,313.9,0.0,855.08,394.0,387.97,854.05
2019-07-03 15:00:00,33.59,14.33,31.47,10.31,35.23,99.42,5.13,6.23,312.7,0.0,709.42,395.77,323.72,709.03
2019-07-03 16:00:00,32.89,14.47,33.01,10.4,33.56,99.41,5.47,6.92,312.4,0.0,530.2,397.4,242.68,529.22
2019-07-03 17:00:00,31.81,14.72,35.64,10.57,31.43,99.4,5.54,7.4,313.3,0.0,333.77,395.02,152.1,332.23
2019-07-03 18:00:00,29.76,15.9,43.17,11.39,28.58,99.43,4.84,7.26,313.8,0.0,141.52,392.85,62.7,140.68
2019-07-03 19:00:00,26.94,16.96,54.38,12.18,25.63,99.47,4.19,6.96,316.9,0.0,11.15,387.35,4.4,11.1
2019-07-03 20:00:00,25.49,17.3,60.48,12.43,24.51,99.52,3.83,6.21,324.9,0.0,0.0,386.08,0.0,0.0
2019-07-03 21:00:00,24.61,17.57,64.82,12.64,23.81,99.54,3.3,5.4,331.6,0.0,0.0,379.02,0.0,0.0
2019-07-03 22:00:00,23.82,17.65,68.33,12.71,23.1,99.54,2.75,4.64,335.8,0.0,0.0,372.7,0.0,0.0
2019-07-03 23:00:00,23.23,17.62,70.63,12.68,22.54,99.52,2.58,4.24,339.6,0.0,0.0,367.75,0.0,0.0
2019-07-04 00:00:00,22.64,17.56,72.9,12.63,22.09,99.51,2.66,4.24,347.6,0.0,0.0,362.55,0.0,0.0
2019-07-04 01:00:00,21.97,17.58,76.04,12.65,21.65,99.49,2.77,4.32,356.9,0.0,0.0,358.2,0.0,0.0
2019-07-04 02:00:00,21.3,17.67,79.72,12.73,21.23,99.49,2.92,4.51,5.5,0.0,0.0,359.1,0.0,0.0
2019-07-04 03:00:00,20.71,17.82,83.43,12.85,20.87,99.48,3.07,4.73,13.8,0.0,0.0,348.77,0.0,0.0
2019-07-04 04:00:00,20.2,17.94,86.84,12.96,20.57,99.5,3.2,4.96,20.7,0.0,0.0,344.35,0.0,0.0
2019-07-04 05:00:00,20.61,18.05,85.22,13.04,21.76,99.53,3.77,4.83,28.0,0.0,62.3,343.38,26.23,62.12
2019-07-04 06:00:00,22.05,17.95,77.51,12.95,24.3,99.57,3.85,4.24,32.9,0.0,239.57,347.42,107.57,239.05
2019-07-04 07:00:00,25.15,17.58,62.85,12.65,27.71,99.6,4.01,4.66,40.0,0.0,438.17,358.98,198.9,437.5
2019-07-04 08:00:00,28.46,17.39,51.17,12.51,31.17,99.6,3.88,4.95,44.5,0.0,628.1,371.95,285.03,627.42
2019-07-04 09:00:00,31.63,16.3,39.88,11.69,34.33,99.61,3.8,5.12,50.7,0.0,789.53,382.98,357.91,788.95
2019-07-04 10:00:00,34.03,14.87,31.86,10.68,36.88,99.59,3.38,4.52,50.5,0.0,909.42,391.85,411.87,908.9
2019-07-04 11:00:00,35.66,13.89,27.31,10.02,38.76,99.57,2.82,3.66,36.1,0.0,977.95,400.27,441.65,974.78
2019-07-04 12:00:00,36.55,13.64,25.61,9.87,39.49,99.53,2.88,3.5,9.6,0.0,984.47,406.17,442.3,978.1
2019-07-04 13:00:00,36.69,14.06,26.08,10.13,39.08,99.51,3.73,4.46,354.2,0.0,940.22,408.73,421.77,931.42
2019-07-04 14:00:00,36.34,14.64,27.6,10.52,38.03,99.5,4.82,5.92,350.8,0.0,841.65,412.05,381.02,839.22
2019-07-04 15:00:00,35.7,15.12,29.42,10.83,36.58,99.49,5.9,7.54,353.8,0.0,697.75,405.6,314.25,691.67
2019-07-04 16:00:00,34.7,15.53,31.95,11.13,34.68,99.5,6.81,9.05,359.4,0.0,518.22,400.62,234.06,514.95
2019-07-04 17:00:00,33.35,16.14,35.71,11.54,32.48,99.53,7.24,10.05,7.2,0.0,321.42,395.38,143.33,317.25
2019-07-04 18:00:00,31.44,16.66,41.12,11.93,29.85,99.58,6.96,10.2,15.5,0.0,131.15,388.65,56.77,129.82
2019-07-04 19:00:00,28.91,16.88,48.21,12.09,27.14,99.64,6.54,10.16,22.8,0.0,10.12,382.42,4.0,10.0
2019-07-04 20:00:00,26.96,17.06,54.61,12.22,25.58,99.68,5.89,9.12,28.0,0.0,0.0,382.12,0.0,0.0
2019-07-04 21:00:00,25.71,17.21,59.33,12.33,24.59,99.7,5.3,8.32,30.1,0.0,0.0,368.12,0.0,0.0
2019-07-04 22:00:00,24.83,17.29,62.82,12.39,23.87,99.71,4.93,7.71,32.5,0.0,0.0,362.8,0.0,0.0
2019-07-04 23:00:00,24.01,17.34,66.25,12.44,23.21,99.71,4.55,7.16,33.3,0.0,0.0,356.3,0.0,0.0
2019-07-05 00:00:00,23.37,17.33,68.79,12.43,22.71,99.71,4.41,6.9,35.2,0.0,0.0,349.9,0.0,0.0
2019-07-05 01:00:00,22.79,17.33,71.18,12.42,22.27,99.69,4.28,6.66,36.9,0.0,0.0,342.42,0.0,0.0
2019-07-05 02:00:00,22.22,17.32,73.69,12.42,21.83,99.69,4.14,6.42,37.3,0.0,0.0,344.45,0.0,0.0
2019-07-05 03:00:00,21.68,17.36,76.4,12.46,21.43,99.69,4.02,6.21,36.6,0.0,0.0,336.35,0.0,0.0
2019-07-05 04:00:00,21.18,17.43,79.1,12.51,21.07,99.7,3.98,6.11,35.8,0.0,0.0,335.08,0.0,0.0
2019-07-05 05:00:00,21.59,17.61,78.06,12.66,22.21,99.71,4.34,5.87,36.0,0.0,56.25,337.9,23.2,55.95
2019-07-05 06:00:00,23.22,17.43,69.94,12.52,24.87,99.74,4.44,4.92,35.4,0.0,227.62,344.9,100.3,226.25
2019-07-05 07:00:00,25.91,17.02,58.14,12.22,28.16,99.75,4.08,4.8,33.1,0.0,423.92,357.77,190.27,421.5
2019-07-05 08:00:00,29.29,15.61,43.64,11.17,31.45,99.75,4.56,6.1,38.7,0.0,612.85,369.85,276.65,609.97
2019-07-05 09:00:00,31.44,15.13,37.38,10.82,33.94,99.72,4.67,6.24,31.6,0.0,775.9,377.05,350.28,773.17
2019-07-05 10:00:00,32.65,15.36,35.41,10.98,35.59,99.7,4.82,6.28,16.7,0.0,897.95,382.8,405.16,895.72
2019-07-05 11:00:00,33.39,15.62,34.54,11.17,36.69,99.66,5.1,6.52,2.0,0.0,969.28,387.1,436.92,967.42
2019-07-05 12:00:00,33.72,15.74,34.14,11.25,37.0,99.61,5.5,6.99,350.6,0.0,982.45,390.4,443.53,980.95
2019-07-05 13:00:00,33.81,15.75,34.04,11.28,36.76,99.57,5.91,7.54,343.5,0.0,939.72,389.95,424.2,938.8
2019-07-05 14:00:00,33.65,15.82,34.46,11.32,36.02,99.54,6.23,8.04,339.2,0.0,842.3,390.25,380.43,841.85
2019-07-05 15:00:00,33.23,15.89,35.45,11.38,34.85,99.52,6.42,8.36,337.1,0.0,698.4,384.58,315.15,697.5
2019-07-05 16:00:00,32.55,15.99,37.05,11.45,33.28,99.5,6.39,8.45,336.8,0.0,519.62,380.27,233.87,518.55
2019-07-05 17:00:00,31.67,16.22,39.47,11.61,31.44,99.47,5.93,8.06,338.1,0.0,323.12,373.05,143.8,322.0
2019-07-05 18:00:00,30.24,17.15,45.45,12.33,29.03,99.47,4.72,7.16,340.6,0.0,134.0,367.4,57.38,133.3
2019-07-05 19:00:00,27.87,18.21,55.62,13.16,26.27,99.48,3.68,6.63,345.4,0.0,10.15,359.0,3.95,10.12
2019-07-05 20:00:00,26.67,18.11,59.38,13.09,25.32,99.52,3.71,6.85,2.0,0.0,0.0,359.6,0.0,0.0
2019-07-05 21:00:00,25.93,17.7,60.4,12.74,24.68,99.55,3.82,6.71,16.0,0.0,0.0,350.65,0.0,0.0
2019-07-05 22:00:00,24.93,17.16,61.96,12.31,23.91,99.57,3.7,6.3,21.4,0.0,0.0,345.08,0.0,0.0
2019-07-05 23:00:00,23.89,16.87,64.71,12.08,23.15,99.55,3.48,5.76,19.8,0.0,0.0,343.35,0.0,0.0
2019-07-06 00:00:00,23.01,16.76,67.78,12.0,22.55,99.54,3.35,5.37,15.8,0.0,0.0,340.98,0.0,0.0
2019-07-06 01:00:00,22.35,16.78,70.59,12.01,22.1,99.52,3.33,5.2,13.7,0.0,0.0,338.85,0.0,0.0
2019-07-06 02:00:00,21.87,16.89,73.24,12.1,21.71,99.53,3.3,5.08,11.5,0.0,0.0,340.9,0.0,0.0
2019-07-06 03:00:00,21.54,16.97,75.16,12.17,21.38,99.54,3.19,4.96,9.2,0.0,0.0,334.6,0.0,0.0
2019-07-06 04:00:00,21.25,17.01,76.71,12.2,21.1,99.55,3.11,4.92,7.9,0.0,0.0,332.5,0.0,0.0
